geo_type,name,alternative_name,region,country,date,driving,walking,transit
city,Catania,<undefined>,Sicily Region,Italy,2021-08-16,235.66,293.41,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-08-17,234.95,320.77,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-08-18,232.66,305.62,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-08-19,224.56,281.46,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-08-20,220.33,295.98,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-08-21,218.08,290.51,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-08-22,191.63,234.51,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-08-23,203.46,271.22,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-08-24,194.95,257.71,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-08-25,186.45,235.29,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-08-26,197.75,250.04,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-08-27,191.91,232.54,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-08-28,193.4,252.42,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-08-29,175.92,197.17,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-08-30,184.67,209.31,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-08-31,176.09,220.25,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-01,186.53,233.32,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-02,184.26,226.32,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-03,185.46,229.64,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-04,178.54,247.36,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-05,159.36,187.94,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-06,171.43,216.31,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-07,164.48,208.38,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-08,167.53,207.86,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-09,176.69,222.34,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-10,175.37,220.85,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-11,159.61,229.23,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-12,163.92,185.74,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-13,170.56,197.02,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-14,176.83,211.47,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-15,175.14,225.69,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-16,168.73,222.19,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-17,174.11,235.74,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-18,178.28,248.47,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-19,172.22,171.22,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-20,168.24,194.9,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-21,176.44,213.63,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-22,173.87,211.17,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-23,181.29,228.18,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-24,183.66,262.51,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-25,186.51,261.73,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-26,185.28,197.69,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-27,180.35,234.77,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-28,173.38,222.75,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-29,177.99,218.28,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-09-30,178.2,224.98,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-01,181.46,233.51,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-02,182.47,263.1,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-03,183.5,235.67,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-04,170.85,251.75,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-05,156.7,209.49,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-06,162.48,226.84,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-07,188.03,248.47,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-08,181.61,250,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-09,189.78,270.03,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-10,177.66,219.4,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-11,172.34,227.66,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-12,168.97,236.34,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-13,169.51,220.33,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-14,157.49,205.47,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-15,184.07,239.65,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-16,196.18,284.18,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-17,165.69,179.23,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-18,161.14,211.58,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-19,161.13,216.05,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-20,163.56,231.27,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-21,159.5,220.29,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-22,167.32,233.8,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-23,180.81,280.71,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-24,111.99,130.31,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-25,122.28,119.84,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-26,122.82,101.86,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-27,101.15,114.04,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-28,66.16,71.52,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-29,61.2,56.85,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-30,120.56,139.02,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-10-31,153.19,182.24,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-01,127.83,138.2,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-02,167.11,195.31,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-03,169.95,202.72,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-04,165.4,188.46,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-05,160.65,200.63,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-06,166.23,248.47,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-07,146.27,144.9,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-08,144.16,172.56,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-09,138.09,162.29,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-10,138.64,166.72,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-11,137.37,156.92,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-12,152.71,179.23,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-13,174.9,263.81,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-14,144.14,149.59,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-15,142.67,172.45,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-16,136.99,150.41,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-17,127.68,154.28,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-18,144.72,174.39,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-19,155,208.3,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-20,173.12,243.86,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-21,139.95,147.06,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-22,139.74,160.28,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-23,139.91,165.52,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-24,148.88,187.97,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-25,139.45,137.79,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-26,171.99,199.66,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-27,165.98,235.7,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-28,123.34,118.13,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-29,127.42,128.82,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-11-30,141.83,143.11,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-01,144.66,152.53,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-02,138.44,149.11,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-03,155.39,164.85,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-04,162.8,217.13,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-05,145.18,135.07,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-06,137.55,146.5,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-07,159.55,172.67,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-08,127.2,140.06,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-09,138.21,137.16,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-10,143.53,157.48,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-11,149.13,177.77,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-12,139.22,141.59,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-13,157.26,138.79,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-14,140.46,143.71,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-15,151.02,153.16,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-16,149.05,152.46,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-17,155.45,176.84,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-18,165.69,198.47,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-19,153.04,137.53,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-20,163.24,158.64,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-21,186.99,167.2,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-22,224.62,172.38,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-23,172.82,154.17,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-24,94.45,85.18,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-25,63.35,52.57,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-26,110.89,100.48,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-27,141.26,136.71,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-28,139.76,145.76,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-29,134.83,144.3,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-30,132.43,140.06,<undefined>
city,Catania,<undefined>,Sicily Region,Italy,2021-12-31,123.87,142.14,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-01-13,100,100,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-01-14,101.46,92.51,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-01-15,116.53,110.66,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-01-16,111.49,115.56,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-01-17,113.41,117.84,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-01-18,125.48,128.12,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-01-19,107.5,97.16,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-01-20,100.84,88.78,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-01-21,102.19,98.3,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-01-22,106.5,105.3,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-01-23,110.09,109.61,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-01-24,115.07,119.85,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-01-25,130.4,137.41,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-01-26,112.86,112.41,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-01-27,104.09,99.02,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-01-28,107.54,114.31,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-01-29,112.34,133.83,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-01-30,112.52,127.31,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-01-31,124.17,145.5,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-01,134.25,163.11,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-02,124.18,152.48,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-03,120.07,152.05,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-04,116.01,146.1,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-05,119.22,148.19,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-06,116.58,139.52,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-07,122.81,128.06,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-08,127.53,148.8,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-09,109.9,107.09,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-10,113.66,128.51,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-11,114.56,135.25,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-12,123.04,145.66,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-13,123.01,145.76,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-14,144.63,169.59,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-15,155.66,195.78,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-16,131.25,148.47,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-17,122.72,142.41,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-18,121.35,149.16,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-19,124.43,146.19,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-20,130.89,155.59,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-21,137.98,162.4,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-22,162.54,197.9,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-23,122.35,136.59,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-24,111.08,127.22,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-25,97.42,112.2,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-26,92.74,96.04,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-27,88.14,83.42,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-28,89.78,90.68,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-02-29,91.65,97.18,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-01,74.14,65.48,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-02,71.32,64.34,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-03,71.61,60.13,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-04,68.48,55.57,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-05,61.75,45.72,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-06,64.86,49.68,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-07,68.47,57.33,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-08,53.91,38.77,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-09,41.06,23.8,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-10,27.05,15.24,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-11,21.88,12.75,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-12,15.35,6.03,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-13,14.38,5.56,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-14,10.53,5.39,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-15,10.44,5.05,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-16,12.93,5.24,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-17,12.09,4.9,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-18,11.07,4.4,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-19,11.84,4.63,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-20,11.53,4.22,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-21,9.25,4.23,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-22,8.54,3.32,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-23,10.32,3.71,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-24,10.47,3.95,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-25,10.32,3.22,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-26,9.96,3.37,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-27,10.28,3.5,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-28,10.02,3.81,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-29,9.12,3.68,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-30,10.52,4.3,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-03-31,11.37,3.39,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-01,10.95,3.53,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-02,11.2,3.88,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-03,11.05,3.89,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-04,9.73,3.78,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-05,9.43,3.47,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-06,12.2,3.95,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-07,12.88,4.08,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-08,13.94,4.97,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-09,14.48,4.95,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-10,14.41,5.28,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-11,12.06,4.15,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-12,8.14,2.95,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-13,9.74,3.19,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-14,13.79,4.89,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-15,14.48,4.91,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-16,15.05,5.19,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-17,14.09,4.83,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-18,12.13,4.26,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-19,10.75,3.72,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-20,14,4.34,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-21,14.28,4.24,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-22,13.94,5.16,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-23,15.46,5.18,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-24,15.48,5.45,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-25,13.07,4.93,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-26,14.27,5.27,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-27,16.31,5.84,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-28,16.35,4.93,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-29,17.04,5.52,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-04-30,16.71,6.32,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-01,14.69,7.68,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-02,18.06,10.09,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-03,20.98,12.07,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-04,28.57,12.39,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-05,27.88,11.42,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-06,28.11,13.05,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-07,29.51,12.45,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-08,29.31,13.32,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-09,27.63,14.57,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-10,26.06,12.42,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-11,<undefined>,<undefined>,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-12,<undefined>,<undefined>,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-13,29.66,11.88,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-14,30.1,10.75,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-15,29.96,10.91,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-16,27.06,12.17,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-17,32.1,14.56,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-18,36.36,12.55,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-19,38.3,12.73,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-20,39.71,14.56,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-21,42.98,16.3,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-22,45.8,17.63,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-23,43.2,19.05,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-24,41.45,14.52,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-25,41.42,15.32,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-26,44.75,16.29,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-27,45.77,16.26,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-28,45.31,15.79,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-29,46.46,16.5,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-30,46.85,17.99,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-05-31,42.83,14.13,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-01,46.9,15.89,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-02,49.02,16.85,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-03,53.11,19.12,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-04,52.18,16.78,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-05,59.64,22.98,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-06,62.43,32.14,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-07,53,19.73,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-08,53.83,20.6,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-09,56.56,21.35,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-10,58.26,21.66,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-11,60.6,24.34,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-12,68.67,32.97,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-13,61.24,29.79,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-14,59.87,25.08,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-15,67.11,24.73,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-16,63.26,25.58,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-17,64.6,27.82,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-18,70.51,32.59,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-19,82.74,37.28,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-20,78.55,44.36,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-21,71.02,31.89,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-22,66.92,27.53,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-23,74.03,29.54,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-24,67.94,30.01,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-25,80.43,33.9,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-26,89.35,37.41,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-27,80.09,42.87,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-28,76.65,31.73,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-29,76.59,31.87,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-06-30,78.96,32.3,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-07-01,79.06,35.05,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-07-02,82.9,33.79,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-07-03,92.66,41.83,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-07-04,85.22,48.21,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-07-05,75.44,36.3,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-07-06,75.64,34.87,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-07-07,80.48,41.98,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-07-08,81.59,41.5,<undefined>
city,Florence,Firenze,Tuscany Region,Italy,2020-07-09,86.03,45.06,<undefined>
