geo_type,name,alternative_name,region,country,date,driving,walking
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-04,71.24,81.76
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-05,72.54,87.78
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-06,61.57,82.14
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-07,51.85,51.61
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-08,60.78,74.54
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-09,60.61,68.59
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-10,62.45,79.99
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-11,66.99,75.87
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-12,61.87,70.61
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-13,47.15,55.79
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-14,49.13,53.32
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-15,60.45,72.01
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-16,62.8,73.34
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-17,63.87,81.38
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-18,61.67,66.05
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-19,64.67,80.11
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-20,56.94,71.44
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-21,52.53,62.7
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-22,63.86,76.76
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-23,61.61,78.28
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-24,61.13,81.19
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-25,66.05,84.86
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-26,64.44,78.59
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-27,58.49,88.98
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-02-28,54.42,64.03
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-01,66.44,80.75
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-02,67.3,83.79
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-03,67.73,80.11
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-04,67.95,85.05
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-05,67.14,82.46
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-06,57.56,70.36
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-07,53.26,54.53
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-08,67.48,78.53
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-09,68.44,82.96
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-10,74.21,93.92
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-11,70.68,87.33
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-12,<undefined>,<undefined>
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-13,64.91,80.49
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-14,50.25,56.68
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-15,71.97,96.26
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-16,67.4,88.66
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-17,69.59,89.17
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-18,70.32,84.36
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-19,69.45,76.44
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-20,57.38,63.58
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-21,50.75,57.88
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-22,69.98,80.87
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-23,72.29,95.69
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-24,72.42,88.85
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-25,71.82,92.4
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-26,72.79,89.61
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-27,65.83,81.32
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-28,61.16,84.29
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-29,69.01,93.03
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-30,76.46,100.95
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-03-31,82.44,118.62
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-01,80.83,102.22
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-02,76.73,90.06
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-03,47.53,52.5
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-04,38.44,42.18
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-05,62.26,65.61
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-06,84.79,82.77
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-07,78.24,95.63
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-08,80.43,92.34
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-09,81.08,94.49
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-10,68.86,83.03
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-11,67.4,57.44
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-12,78.14,80.37
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-13,82.49,88.47
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-14,83.77,91.13
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-15,82.21,103.1
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-16,80.68,84.55
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-17,72.13,77.96
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-18,70.16,65.55
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-19,84.68,100.44
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-20,82.82,91.83
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-21,86.43,93.22
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-22,83.67,91.51
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-23,88.93,101.01
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-24,81.96,92.84
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-25,83.69,83.22
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-26,96.15,100.32
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-27,100.87,107.54
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-28,103.05,106.33
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-29,105.8,122.8
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-04-30,127.21,134.33
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-01,137.65,168.65
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-02,143.36,161.3
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-03,107.17,125.71
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-04,107.13,126.92
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-05,114.64,134.9
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-06,118.18,125.21
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-07,134.57,140.15
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-08,148.84,200.7
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-09,168.13,180.56
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-10,115.84,137.49
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-11,110.03,125.71
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-12,115.91,133.5
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-13,122.89,137.62
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-14,129.67,142.62
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-15,143.97,180.37
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-16,137.94,128.69
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-17,129.39,154.72
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-18,133.05,150.03
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-19,132.91,145.79
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-20,131.72,155.41
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-21,154.32,165.1
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-22,174.84,234.77
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-23,193.16,181.82
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-24,133.86,132.74
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-25,130.57,138.44
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-26,134.17,154.4
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-27,133.68,152.56
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-28,159.78,180.94
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-29,191.43,251.68
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-30,212.57,237.18
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-05-31,167.56,191.77
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-01,174.83,189.49
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-02,202.68,213.74
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-03,155.57,171.12
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-04,167.33,189.87
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-05,174.65,215.52
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-06,174.89,177.26
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-07,141.92,145.54
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-08,138.6,150.54
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-09,151.75,166.75
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-10,153.12,163.96
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-11,170.98,173.91
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-12,185.89,247.82
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-13,200.71,193.98
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-14,152.83,174.67
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-15,159.3,175.87
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-16,157.58,166.56
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-17,163.45,174.6
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-18,193.68,201.71
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-19,212.44,256.24
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-20,204.22,181
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-21,173.36,173.91
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-22,169.69,186.83
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-23,170.06,172.77
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-24,181.23,197.97
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-25,213.34,217.8
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-26,220.45,268.97
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-27,232.22,232.62
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-28,193.32,208.93
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-29,215.02,216.28
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-06-30,180.67,193.22
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-01,184.95,206.9
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-02,202.93,232.81
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-03,233.1,277.71
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-04,231.01,225.14
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-05,181.12,188.35
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-06,179.6,206.33
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-07,177.48,189.49
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-08,200.79,218.94
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-09,220.18,244.27
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-10,238.99,278.97
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-11,215.45,224.7
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-12,188.53,207.73
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-13,195.26,249.84
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-14,198.91,231.73
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-15,230.65,232.81
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-16,247.56,263.27
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-17,254.78,312.86
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-18,256.1,275.74
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-19,213.68,245.98
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-20,208.38,258.01
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-21,236.39,276.69
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-22,226.63,280.75
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-23,258.73,294.24
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-24,274.19,350.41
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-25,276.03,294.24
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-26,243.42,328.18
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-27,230.4,307.6
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-28,233.61,288.54
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-29,240.9,298.8
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-30,271.73,309.25
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-07-31,301.41,344.84
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-01,287.14,331.79
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-02,262.04,371.18
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-03,260.41,381.7
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-04,266.88,361.37
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-05,273.15,402.66
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-06,297.28,375.62
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-07,347.91,423.18
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-08,326.29,398.61
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-09,321.24,473.27
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-10,321.73,493.48
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-11,315.22,481.76
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-12,322.04,469.6
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-13,333.21,427.99
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-14,332.47,412.1
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-15,304.49,353.96
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-16,339.16,481.38
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-17,338.8,536.29
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-18,339.71,527.61
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-19,338.24,569.41
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-20,336.03,471.69
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-21,366.29,445.6
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-22,317.74,382.96
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-23,284.43,419.25
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-24,268.08,440.53
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-25,267.82,411.97
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-26,265.13,388.66
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-27,280.14,364.85
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-28,286.11,396.33
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-29,284.84,337.49
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-30,223.63,346.99
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-08-31,215.67,318.05
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-01,201.72,317.73
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-02,202.91,283.53
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-03,236.85,324.45
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-04,257.21,398.23
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-05,266.64,326.98
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-06,203.98,298.35
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-07,203.47,296.33
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-08,200.89,297.21
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-09,208.75,318.75
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-10,239.83,365.55
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-11,249.65,401.2
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-12,263.83,324.26
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-13,188.47,284.61
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-14,179.01,283.03
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-15,182,271.12
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-16,189.22,279.67
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-17,210.86,318.81
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-18,239.3,391.77
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-19,226.91,304.62
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-20,182.56,292.65
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-21,184.34,330.21
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-22,191.94,316.72
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-23,194.25,318.62
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-24,236.3,347.69
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-25,261.63,463.08
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-26,251.95,350.79
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-27,188.9,326.41
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-28,192.44,314.12
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-29,189.63,327.23
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-09-30,193.79,334.77
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-01,220.55,333.95
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-02,243.83,441.23
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-03,250.48,375.3
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-04,179.07,335.78
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-05,170.75,295.25
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-06,171.08,263.46
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-07,171.51,271.18
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-08,197.25,314.06
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-09,239.81,432.87
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-10,243.88,450.92
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-11,165.94,272.39
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-12,164.7,269.16
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-13,173.21,260.42
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-14,174.44,279.35
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-15,207.88,317.61
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-16,262.38,467.32
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-17,259.86,358.83
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-18,166.66,264.28
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-19,173.82,252.18
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-20,173.34,251.23
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-21,174.64,273.34
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-22,230.3,299.24
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-23,243.7,458.64
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-24,248.53,352.25
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-25,169.57,238.57
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-26,153.88,225.9
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-27,193.01,242.24
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-28,200.54,237.37
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-29,248.28,301.96
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-30,310.4,540.41
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-10-31,340.79,621.53
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-01,318.58,365.1
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-02,174.06,243.26
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-03,142.01,195.19
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-04,144.96,208.8
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-05,166.83,243.32
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-06,181.64,265.93
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-07,176.5,231.03
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-08,138.8,193.92
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-09,136.34,193.22
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-10,146.48,204.75
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-11,147,203.55
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-12,164.59,245.16
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-13,202.35,345.6
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-14,182.77,240.15
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-15,140.02,195.82
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-16,136.16,173.65
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-17,140.6,194.17
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-18,145.43,193.41
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-19,165.4,242.88
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-20,193.88,324.51
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-21,180.64,235.21
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-22,130.78,168.9
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-23,132.84,179.8
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-24,134.9,184.55
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-25,138.69,191.51
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-26,159.75,215.96
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-27,180.01,267.95
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-28,148.89,165.23
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-29,127.7,163.77
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-11-30,139.84,195.76
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-01,142.98,186.38
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-02,129.12,177.83
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-03,170.35,211.4
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-04,181.78,277.26
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-05,166.91,243.64
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-06,150.42,228.12
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-07,165.45,254.46
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-08,137.77,167.89
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-09,141.55,203.23
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-10,162.85,206.9
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-11,171.37,247.69
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-12,164.7,226.41
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-13,138.35,185.94
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-14,135.6,186.51
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-15,144.41,198.23
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-16,145.55,171.69
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-17,155.7,177.52
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-18,174.7,245.66
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-19,153.21,183.03
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-20,138.13,163.77
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-21,139.39,164.79
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-22,149.56,165.74
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-23,179.34,170.61
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-24,115.98,125.97
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-25,81.49,86.95
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-26,133.34,125.27
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-27,157.33,207.79
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-28,154.7,236.35
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-29,165.73,243
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-30,186.26,298.16
sub-region,Umbria Region,Umbria,<undefined>,Italy,2021-12-31,188.21,302.53
sub-region,Veneto Region,Veneto,<undefined>,Italy,2020-01-13,100,100
